Semantics,Syntax,Semantic_classes_of_nouns,Pejorative,Chained,Associated_verbs,Left_context,Center,Right_context,Full_context,Author,Created,Publ_year,Left_context_tags,Right_context_tags,Verb_tags,Left_context_tags_norm,Right_context_tags_norm
Topic change,ungoverned,Concrete,no,no,,"  «Потому, значит, ", дело ,делом.  А дело могло бы ," Пирогову: отчего же не воздать честь человеку?  Но честь честью, а дело делом.  А дело могло бы пойти успешно только тогда, когда бы ― Пирогов ли или кто другой ― направил все свои усилия на решительное и коренное изменение того положения, которое оказалось препятствием для г.  ",Н. А. Добролюбов ,1861 ,1987 ,"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('CONJ,Prnt')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('VERB,impf,intr neut,sing,past,indc'), OpencorporaTag('PRCL')]",[],"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('CONJ,Prnt')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('PRCL')]"
Topic change,ungoverned,Concrete,no,yes,,"  [Илья Демьянович Вострюков, муж]   Там ", дело ,"делом, а честь ― честью, ― рассуждает "," «Потому, значит, дело ― делом, а честь ― честью, ― рассуждает себе Пров Викулыч, ― и честь свою, значит, ты никак обронить не моги».  ",В. В. Крестовский ,1864 ,1990 ,"[OpencorporaTag('NOUN,anim,masc,Sgtm,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc,Patr sing,nomn'), OpencorporaTag('NOUN,inan,masc plur,gent'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('ADVB,Dmns')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn,Sgtm sing,accs'), OpencorporaTag('NOUN,inan,femn,Sgtm sing,ablt'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc')]",[],"[OpencorporaTag('NOUN,anim,masc,Sgtm,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('ADVB,Dmns')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn,Sgtm sing,accs'), OpencorporaTag('NOUN,inan,femn,Sgtm sing,accs'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Concrete,no,yes,," падшие женщины.  Любовь любовью, а ", дело ,"делом, а что это удовольствие ", ,И. Ф. Горбунов ,1865 ,1902 ,"[OpencorporaTag('ADJF plur,nomn'), OpencorporaTag('NOUN,anim,femn plur,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('NOUN,inan,neut sing,accs')]",[],"[OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('NOUN,anim,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('NOUN,inan,neut sing,accs')]"
Topic change,ungoverned,Concrete,no,yes,," то, сам знаешь: дружба дружбой, ", дело ,делом.  Володька потребует также руководящей ,"  Но ведь он все равно что падшие женщины.  Любовь любовью, а дело делом.  Володька потребует также руководящей нити.  ",П. Д. Боборыкин ,1868 ,1993 ,"[OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,ablt')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('VERB,perf,tran sing,3per,futr,indc'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF femn,sing,gent')]",[],"[OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF masc,sing,nomn')]"
Topic change,ungoverned,Concrete,no,yes,," тут отчеты?   ― Близость близостью, а ", дело ,делом.  ," ― Не то, сам знаешь: дружба дружбой, дело делом.  ",П. И. Мельников-Печерский ,1875-1881 ,1976 ,"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NOUN,inan,masc plur,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt')]",[],"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn')]"
Topic change,ungoverned,Concrete,no,yes,," ей, что слезы слезами, а ", дело ,делом.  Для всех других и ," Какие же тут отчеты?   ― Близость близостью, а дело делом.  Для всех других и для нашей корпорации ― я только твой адвокат, обязанный тебе аккуратной отчетностью.  ",Н. Э. Гейнце ,1893 ,1993 ,"[OpencorporaTag('NPRO,femn,3per,Anph sing,datv'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('NOUN,inan,femn plur,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro plur,gent'), OpencorporaTag('ADJF,Apro,Subx plur,gent'), OpencorporaTag('CONJ')]",[],"[OpencorporaTag('NPRO,femn,3per,Anph sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('ADJF,Apro,Subx femn,sing,gent'), OpencorporaTag('CONJ')]"
Topic change,ungoverned,Concrete,no,yes,," военному огню!   Забава забавой, а ", дело ,делом.  ," ― А ты бы сказала ей, что слезы слезами, а дело делом.  ",А. К. Шеллер-Михайлов ,1900 ,1991 ,"[OpencorporaTag('NOUN,anim,masc sing,datv'), OpencorporaTag('NOUN,inan,masc sing,datv'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt')]",[],"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn')]"
Topic change,ungoverned,Concrete,no,yes,," спокойно сказал:   ― Страх ― страхом, а ", дело ,делом.  Все это делалось само ,"  ― Что значит издержать лишь безделицу, когда фейерверками я приучаю народ мой к военному огню!   Забава забавой, а дело делом.  Все это делалось само собою.  ",П. И. Ковалевский ,1900-1910 ,1995 ,"[OpencorporaTag('ADVB'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('ADJF,Apro plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,impf,intr neut,sing,past,indc'), OpencorporaTag('ADJF,Apro neut,sing,nomn')]",[],"[OpencorporaTag('ADVB'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('ADVB'), OpencorporaTag('ADVB'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('ADJF,Apro masc,sing,nomn')]"
Topic change,ungoverned,Concrete,no,no,,   ― , Дело ,делом!  Вы чего насмехаетесь?  ," Игнат, приглаживая широкой ладонью кудрявые волосы на голове, деловито и спокойно сказал:   ― Страх ― страхом, а дело ― делом!  Вы чего насмехаетесь?  ",Максим Горький ,1906 , ,[],"[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('NPRO,2per plur,nomn'), OpencorporaTag('NPRO,neut sing,gent'), OpencorporaTag('VERB,impf,intr plur,2per,pres,indc')]",[],[],"[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NPRO,2per plur,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Concrete,no,no,," со многими: жена ― уют, а ", дело ,"делом, и гулянью должен быть ","  ― Дело делом, и гулянью должен быть час.  ",С. Т. Семенов ,1916 ,1983 ,"[OpencorporaTag('PREP Vpre'), OpencorporaTag('ADJF,Apro plur,ablt'), OpencorporaTag('NOUN,anim,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,datv,V-be'), OpencorporaTag('ADJS masc,sing'), OpencorporaTag('INFN,impf,intr')]",[],"[OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NOUN,anim,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Concrete,no,yes,," Черномор доволен.  Расправа расправой, а ", дело ,делом и так до полного ," Вероятно, у него в этом отношении подобное со многими: жена ― уют, а дело делом и так до полного разделения.  ",М. М. Пришвин ,1918 ,1994 ,"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('ADJS,Qual masc,sing'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Qual neut,sing,gent')]",[],"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Qual masc,sing,nomn')]"
Topic change,ungoverned,Concrete,no,no,, Как в восемнадцатом году была.  , Дело ,делом.  Хозяйство не должно страдать ,"  Черномор доволен.  Расправа расправой, а дело делом.  Хозяйство не должно страдать ни одного дня.  ",А. А. Богданов ,1926 ,1960 ,"[OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Anum masc,sing,loct'), OpencorporaTag('NOUN,inan,masc sing,loc2'), OpencorporaTag('VERB,impf,intr femn,sing,past,indc')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('ADJS neut,sing'), OpencorporaTag('INFN,impf,intr')]",[],"[OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NUMR nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Concrete,no,no,," все, казалось бы, близки, но ", дело ,"делом, и смеху хоть отбавляй "," Как в восемнадцатом году была.  Дело ― делом, и смеху хоть отбавляй!..   Пойти разве сейчас к Володе в правление?  ",А. М. Коллонтай ,1927 , ,"[OpencorporaTag('ADJF,Apro plur,nomn'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('PRCL'), OpencorporaTag('ADJS,Qual plur'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,gen2'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,impf,tran sing,impr,excl')]",[],"[OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('PRCL'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,impf,tran')]"
Topic change,ungoverned,Concrete,no,yes,," три часа.  Долоссы Долоссами, а ", дело ,делом ― забавляться сердцем некогда…  ," Бабушка была как хороший охотник среди своры щенят: все они от любимой суки, все, казалось бы, близки, но дело делом ― забавляться сердцем некогда…  ",К. С. Петров-Водкин ,1930 ,1970 ,"[OpencorporaTag('NUMR inan,accs'), OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,gent'), OpencorporaTag('NOUN,anim,masc,Sgtm,Fixd,Name sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('PRED,pres')]",[],"[OpencorporaTag('NUMR inan,accs'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,nomn'), OpencorporaTag('NOUN,anim,masc,Sgtm,Fixd,Name sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PRED,pres')]"
Topic change,ungoverned,Concrete,no,yes,," начала, ― отозвался Кочетков и добавил: ― ", Дело ,"делом.  В поход, товарищи!  "," Ты можешь лететь куда угодно, однако до отправки ночного еще три часа.  Долоссы Долоссами, а дело делом.  В поход, товарищи!  ",Я. Ларри ,1931 ,1931 ,"[OpencorporaTag('NOUN,inan,neut sing,gent'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,anim,masc plur,nomn')]",[],"[OpencorporaTag('VERB,perf,tran neut,sing,past,indc'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn')]"
Topic change,ungoverned,Concrete,no,yes,,"   Но любовь ― любовью, а ", дело ,"делом, а ребята ребятами.  ","  ― Сама начала, ― отозвался Кочетков и добавил: ― Дело делом, а ребята ребятами.  ",П. П. Бажов ,1934 ,1952 ,"[OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,GNdr,Pltm plur,nomn'), OpencorporaTag('NOUN,anim,GNdr,Pltm plur,ablt')]",[],"[OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,GNdr,Pltm plur,nomn'), OpencorporaTag('NOUN,anim,GNdr,Pltm plur,nomn')]"
